REASON;JOB;BAD;LOAN;MORTDUE;VALUE;YOJ;DEROG;DELINQ;CLAGE;NINQ;DEBTINC;gDEBTINC
DebtCon;Mgr;0;10600;58701;67967;10;0;0;116,5322893;1;31,54021826;1
DebtCon;Mgr;0;8600;45960;57473;4;0;0;189,7680601;0;26,75441155;1
DebtCon;Other;1;12100;29097;72647;8;;;109,5148794;1;45,30476057;2
HomeImp;ProfExe;0;24000;137000;204963;5;0;0;189,7;1;;3
DebtCon;Other;0;23800;45279;68939;6;0;0;77,22882195;1;35,5214873;1
HomeImp;ProfExe;0;10000;133879;157446;6;0;1;421,3628722;1;30,6069987;1
HomeImp;Other;0;10500;;73388;;0;0;367,2308638;0;36,84217463;1
DebtCon;Office;0;11300;57377;75038;4;0;0;91,21996117;1;25,14027972;1
HomeImp;;0;81400;22344;108280;25;0;0;148,1149935;0;34,28574143;1
DebtCon;Office;0;18200;61554;94510;2;0;0;161,3526933;0;23,89655471;1
DebtCon;Office;0;9700;84933;122520;10;0;0;141,433076;1;36,79501396;1
DebtCon;Office;0;11300;61810;79817;6;0;0;98,2241442;1;25,52507894;1
HomeImp;Office;0;12500;53354;79893;10;2;0;249,4359543;1;35,02088579;1
DebtCon;Other;0;42200;21427;61457;19;0;0;183,4818117;1;39,86473881;1
HomeImp;ProfExe;0;15600;83758;106992;3;0;0;127,6658177;1;39,01451939;1
HomeImp;Office;0;12700;149272;176467;7;0;0;191,9044636;1;33,90232001;1
DebtCon;ProfExe;0;25200;55283;103324;0;0;0;181,4513682;0;32,92386047;1
;Mgr;0;22900;131767;174684;24;;4;329,647795;1;32,36162706;1
HomeImp;Office;0;8600;14762;66271;25;0;0;318,1492776;1;42,27663421;1
HomeImp;Other;0;25400;158111;209649;10;0;0;254,3361895;1;43,13677016;2
DebtCon;Office;0;33500;49292;104421;1;0;0;161,8332356;1;36,89609946;1
DebtCon;Office;0;20900;51960;105524;2;0;3;179,925635;0;37,17960241;1
HomeImp;Other;0;13600;7627;59173;7;2;0;362,5122503;1;14,26712754;1
HomeImp;ProfExe;1;35000;227000;316000;3;0;0;160,2666667;1;;3
DebtCon;Office;0;16100;63152;85097;5;0;0;102,4008978;1;24,17553291;1
DebtCon;Mgr;0;27800;127770;169440;2;0;0;235,728547;1;34,84415543;1
HomeImp;Mgr;0;8700;43759;50070;19;1;1;218,9062534;0;34,0581468;1
DebtCon;Other;0;12100;44484;64398;3;0;0;263,0447041;0;28,80398255;1
;Other;0;21600;77139;185494;11;0;0;358,4284243;0;33,16743122;1
DebtCon;Office;1;15000;54000;72865;2,9;0;1;145,1;1;;3
DebtCon;Other;0;28300;72572;117311;6;0;0;85,79724815;1;39,8765037;1
DebtCon;Other;0;33900;13154;62208;1;0;0;111,980657;1;37,4669773;1
DebtCon;ProfExe;1;65500;205156;290239;2;0;0;98,80820562;1;144,1890013;2
HomeImp;Self;1;19000;105200;130000;5;1;0;237,4333333;1;;3
HomeImp;Other;0;11700;56441;86987;17;0;0;198,0327176;0;33,93116342;1
DebtCon;;0;7500;40936;50900;10;1;0;115,6;1;;3
DebtCon;Office;0;52200;41301;67400;5;1;;181,5023543;1;30,62618827;1
DebtCon;Office;0;26900;113724;151969;4;;;294,8927627;1;42,39724899;2
;Mgr;0;20900;133213;174787;26;;4;332,0828264;1;32,34639883;1
;Other;0;15000;;94000;;0;0;186,7;1;;3
DebtCon;Other;0;17500;90221;113564;19;0;0;265,1846252;1;27,02943897;1
DebtCon;Other;0;10500;34044;55784;10;0;0;245,1308598;1;36,35032943;1
HomeImp;Other;0;7000;81335;81018;22;0;0;341,610576;1;27,76729977;1
DebtCon;ProfExe;0;11500;77143;86862;8;0;1;164,5964029;1;39,44969272;1
;Other;0;21700;70252;186320;11;0;0;356,886499;1;30,18400134;1
DebtCon;ProfExe;0;19000;145800;190300;13;;;109,6666667;1;;3
HomeImp;Office;0;17400;56111;114521;2;;2;154,8555239;1;38,69508356;1
DebtCon;Office;0;25100;118559;150172;4;;;279,1980214;1;42,98797946;2
DebtCon;ProfExe;0;12200;110088;137794;3;0;0;251,1518918;1;33,51711722;1
HomeImp;Other;0;15100;26196;45657;9;0;0;86,71659339;1;29,32175447;1
DebtCon;Other;0;8500;79484;87893;1;0;0;123,6188031;1;35,75908385;1
DebtCon;Other;0;17900;110332;130756;2;0;1;288,6555842;1;41,9463752;1
DebtCon;Mgr;1;25000;75110;114208;3;2;0;83,05264747;1;45,74394906;2
HomeImp;Other;1;20900;55000;79900;2,5;0;0;45,63113553;1;;3
DebtCon;ProfExe;0;32200;118793;171024;16;0;0;119,6034777;1;29,01132772;1
DebtCon;Mgr;0;18900;100416;161147;1;0;0;216,0970496;1;38,46049988;1
DebtCon;ProfExe;0;23200;96345;135081;;0;0;217,4805423;0;26,79993001;1
DebtCon;ProfExe;0;13600;112223;144451;0;0;0;259,733117;1;35,31021701;1
DebtCon;Other;0;34400;97971;145124;13;0;0;67,83204166;1;40,40270584;1
DebtCon;Other;0;26700;23361;55483;36;0;0;280,8076057;1;39,89165429;1
HomeImp;Other;0;15400;32131;47338;9;0;0;93,3731422;1;31,40918636;1
DebtCon;Other;0;24100;80005;102098;18;1;0;196,2531041;1;39,7589325;1
DebtCon;ProfExe;0;18300;26982;59552;15;0;0;183,6144149;1;36,29961798;1
DebtCon;ProfExe;0;9000;131108;199295;1;0;0;61,0009855;1;35,93061089;1
DebtCon;ProfExe;0;38100;204071;270794;3;0;0;230,3985765;0;31,36973939;1
DebtCon;Office;1;15000;109000;155000;0;3;2;105,5;1;;3
DebtCon;Mgr;1;50200;197770;271676;16;0;0;146,8625413;1;42,9265802;2
HomeImp;ProfExe;0;20100;104183;139637;10;0;0;162,0041808;1;34,62420281;1
DebtCon;Office;0;33200;57419;103648;4;0;0;175,3867231;1;34,28625051;1
HomeImp;Other;0;22500;44228;86872;24;0;0;256,2869189;1;26,85325902;1
HomeImp;Other;0;9300;59617;67709;4;0;1;243,8307278;1;35,96828075;1
DebtCon;Other;0;12100;55147;72553;0;0;0;229,4061754;0;35,86772963;1
DebtCon;Other;0;25000;22800;49523;36;0;0;281,0666667;1;;3
DebtCon;Other;0;23400;81379;105005;;0;0;186,8909246;1;37,88976871;1
DebtCon;Other;0;15000;72000;95000;0;0;0;147,1;1;;3
DebtCon;ProfExe;0;28300;105000;147000;11;0;0;162,3666667;1;;3
DebtCon;Office;0;8300;71922;117151;2;0;0;246,9347582;1;18,15682662;1
DebtCon;ProfExe;0;16000;88093;106943;7;0;0;207,2028505;1;42,5730795;2
DebtCon;Other;0;15300;101311;113253;0;0;0;140,0757712;1;40,66746229;1
DebtCon;Office;0;16600;95860;123546;0;;2;252,7574879;1;40,60856748;1
HomeImp;Office;1;6300;12476;32559;12;3;6;227,1299051;0;23,31951678;1
DebtCon;Other;0;18900;154563;198790;7;0;0;;1;29,47261446;1
DebtCon;Other;0;7000;120000;175450;8;0;0;219,1666667;1;;3
DebtCon;ProfExe;0;20000;125000;162975;7;0;0;178,5333333;0;;3
DebtCon;Office;0;14900;69723;83553;5;0;0;114,8555346;1;22,9572918;1
HomeImp;ProfExe;0;15900;58518;82095;10;0;2;177,24778;0;28,81879312;1
HomeImp;ProfExe;0;13600;87294;115183;11;0;2;185,3385058;0;35,54980874;1
DebtCon;Mgr;0;25200;74038;114722;9;0;1;304,0041559;1;31,36072725;1
DebtCon;Other;0;15900;79660;96393;4;2;0;84,205779;1;22,1131931;1
DebtCon;ProfExe;0;21300;185874;235968;3;0;0;291,8195388;1;36,99364995;1
DebtCon;Other;0;9300;106449;120066;18;0;1;189,9199182;1;37,08645509;1
DebtCon;Office;0;16400;71906;86144;2;0;0;126,1701523;1;23,69800763;1
DebtCon;Other;0;21400;77794;105330;;0;0;187,3708537;1;38,18834501;1
DebtCon;Mgr;0;11700;74783;86227;7;0;0;116,7568005;0;28,01922708;1
DebtCon;Other;0;22700;75354;106186;;0;0;175,3393762;1;38,25659362;1
DebtCon;Other;1;25000;123184;200000;12;0;1;160,3;1;;3
HomeImp;Mgr;1;6700;;20631;4;0;0;174,7218341;1;62,24645112;2
DebtCon;ProfExe;0;22700;93413;134653;;0;0;219,5706538;1;27,28456073;1
DebtCon;Other;0;13200;81654;114333;5;0;0;97,96296166;1;33,74336765;1
DebtCon;ProfExe;0;6700;66587;70710;9;1;0;43,92338263;1;39,73857626;1
HomeImp;Office;0;12500;77100;90550;;0;0;173,4666667;1;;3
HomeImp;Self;0;28400;150784;192411;0;0;0;173,3054934;1;41,54325414;1
DebtCon;Other;0;27000;23160;58074;36;0;0;275,8432307;1;40,13322041;1
DebtCon;ProfExe;1;22800;129697;167475;5;0;1;202,6038029;1;22,04393384;1
DebtCon;Office;0;51000;39609;60837;5;0;;178,8886708;0;30,841045;1
DebtCon;Other;0;9900;35448;58056;11;0;0;229,5228444;1;37,29743209;1
DebtCon;Other;0;16800;62557;95747;0;0;0;188,189005;1;35,28584474;1
HomeImp;Mgr;1;18600;73473;105848;9;0;4;186,7128357;1;27,64603658;1
DebtCon;Other;0;13300;81944;108768;5;0;0;81,10679915;1;33,86964175;1
DebtCon;Other;0;25500;44562;79481;10;0;0;126,2778082;1;40,25073803;1
;ProfExe;1;22400;25585;54049;20;0;0;251,358003;0;25,20270637;1
DebtCon;Other;0;40900;18760;69373;19;0;0;211,6988199;1;39,92258688;1
DebtCon;Office;0;11800;86785;125552;11;0;0;148,1764924;1;37,88444933;1
HomeImp;Other;0;8200;101230;120087;9;;;419,2729655;1;40,55827149;1
DebtCon;Other;0;21700;45640;67023;25;0;0;293,7620767;1;34,28537257;1
DebtCon;Other;0;15800;71820;89739;0;1;1;122,9555871;1;33,51907044;1
DebtCon;Office;1;8000;28000;41950;2;0;0;103,4;1;;3
HomeImp;ProfExe;0;26200;141109;245422;28;0;0;343,7871223;1;38,11355594;1
DebtCon;Other;0;9000;50513;61190;5;0;0;75,38855124;1;30,49800512;1
DebtCon;Office;0;20200;45088;65211;10;0;2;118,5696695;1;43,45451215;2
DebtCon;Office;0;15200;64028;95482;2;0;0;174,1643955;0;24,86160353;1
DebtCon;Other;0;28600;85174;127306;1;0;0;193,0739135;1;40,65624858;1
DebtCon;Office;1;15000;47000;73900;2;1;5;73,1;1;;3
HomeImp;Mgr;0;10400;39821;54040;21;1;0;231,6054114;1;36,43973673;1
DebtCon;Other;0;22500;48405;86989;14;0;0;94,9280885;1;4,029951372;1
HomeImp;ProfExe;0;16900;67111;96985;21;0;0;233,7843985;1;37,32471132;1
HomeImp;Other;0;8700;77930;80164;20;0;0;350,5284099;1;29,6623601;1
DebtCon;Other;0;12800;81694;101680;0;0;0;159,3541041;1;40,1115783;1
HomeImp;Other;0;15500;28269;52822;9;0;0;120,6109212;1;18,18289191;1
DebtCon;;0;17400;113890;135146;16;0;0;174,1014596;1;37,6335491;1
DebtCon;Other;0;38300;93255;144457;10;0;0;73,65685393;1;41,93949606;1
DebtCon;Other;1;39600;;44000;;0;3;214,0333333;1;;3
DebtCon;Other;0;28600;32136;51599;35;0;0;284,0838484;0;39,54773379;1
DebtCon;Sales;0;13600;89937;110986;14;;2;146,7187424;1;33,74711583;1
HomeImp;Other;1;12300;78000;101200;0,4;0;0;145,0666667;1;;3
HomeImp;ProfExe;0;20000;99300;139150;10;0;0;162,3666667;1;;3
DebtCon;Other;0;23900;16082;31196;17;2;0;123,3686461;1;26,71625685;1
;Other;0;18000;;97026;;0;0;182,5978157;1;30,67551037;1
DebtCon;Other;1;46300;39800;41600;;0;0;111,6;1;;3
HomeImp;Office;0;6500;81145;117530;29;0;0;327,2006385;1;34,34583769;1
HomeImp;ProfExe;0;22200;57458;102195;18;0;0;628,1580616;1;20,4962161;1
DebtCon;Other;0;10300;65382;73817;1;0;0;190,648145;1;34,19289159;1
HomeImp;Office;0;9900;83821;124527;30;0;0;319,6519713;1;35,76942543;1
DebtCon;Office;0;12000;38130;68707;23;0;0;234,8879805;1;26,3012369;1
DebtCon;ProfExe;0;19400;167450;200902;9;0;0;264,6979824;1;25,63079874;1
DebtCon;Other;0;21000;81848;109860;;0;0;173,7861616;1;40,05752741;1
HomeImp;Mgr;1;27700;83300;;20;1;4;247,9333333;1;;3
DebtCon;Other;0;22400;74553;102373;18;0;0;206,5813951;1;40,84802282;1
DebtCon;Office;0;7400;73985;114849;0;0;0;238,5863034;1;18,42136986;1
DebtCon;;0;18400;41730;59750;6;1;0;109,9614065;1;27,91184544;1
DebtCon;ProfExe;1;25000;132000;165000;10;0;0;196,8333333;1;;3
DebtCon;;0;15100;39679;62674;5;1;0;95,59910085;1;28,50559056;1
DebtCon;;0;16700;43794;61446;6;0;0;96,45470591;1;28,45298086;1
DebtCon;Office;0;52800;53532;68305;11;0;0;91,13322531;1;40,66968682;1
DebtCon;Mgr;1;29500;118000;169900;8;0;0;138,9666667;1;;3
DebtCon;ProfExe;0;21900;53598;74780;10;0;1;191,5519093;1;40,49010197;1
HomeImp;ProfExe;0;26600;140561;208775;5;0;0;197,5241024;1;36,87838912;1
DebtCon;Mgr;0;18800;96272;163250;2;0;0;204,4925859;1;37,86835539;1
DebtCon;Office;0;16700;;56374;1;0;0;73,4289424;1;40,82912873;1
DebtCon;ProfExe;0;12000;29600;61250;7,5;0;0;264,8;1;;3
DebtCon;Other;0;15600;49151;62005;4;0;0;185,653088;0;36,02110045;1
HomeImp;Office;0;20700;;64980;6;0;0;112,6358603;1;17,69314418;1
HomeImp;Other;0;8500;47777;78979;18;0;0;202,9542765;1;34,8286475;1
DebtCon;Office;0;10300;50714;56088;1;0;0;163,0891482;1;37,97305537;1
DebtCon;Mgr;0;7300;49064;64225;6;;4;106,3759993;1;40,05191523;1
DebtCon;ProfExe;0;34200;119575;175235;16;0;0;131,5424382;1;27,14989852;1
DebtCon;Other;1;10700;41144;59375;2;0;0;73,6;1;;3
DebtCon;ProfExe;0;29800;134560;187551;1;0;0;225,0922987;1;39,21193749;1
HomeImp;Office;0;12000;94000;112125;2;0;0;143,0333333;1;;3
HomeImp;Office;0;43100;13356;64852;;0;0;320,3105483;0;15,60459962;1
DebtCon;ProfExe;0;62900;119903;201928;9;0;0;297,3074808;1;37,63650245;1
DebtCon;Other;0;26800;133594;173255;8;0;0;215,968328;1;36,94699749;1
DebtCon;ProfExe;0;19200;31307;60202;18;0;0;170,5812991;1;35,60054495;1
DebtCon;Self;0;21800;90065;122335;3;0;0;212,6954676;1;34,84691939;1
DebtCon;Other;1;21700;24984;92297;26;0;6;238,3696373;1;16,39716087;1
DebtCon;Sales;0;6200;171582;245730;;0;0;135,1089302;0;39,78381813;1
DebtCon;Office;1;17200;62108;;21;0;0;174,3961345;1;34,53892537;1
DebtCon;Other;0;14500;;35183;12;;;94,36324735;1;32,60500098;1
HomeImp;ProfExe;0;20800;107379;147014;10;0;0;161,5374824;1;31,92532942;1
HomeImp;Office;0;12200;61929;83102;14;0;0;238,5249274;1;44,44967097;2
DebtCon;ProfExe;0;26700;73468;108774;11;0;0;290,0805914;1;39,0422045;1
DebtCon;Other;0;8600;41126;55500;6;0;0;73,03333333;1;;3
DebtCon;ProfExe;0;13000;110094;145807;2;0;0;285,2759347;0;35,04547106;1
DebtCon;ProfExe;0;14400;111914;142105;3;0;0;284,516966;1;32,91138466;1
HomeImp;ProfExe;1;11000;63975;235000;4;5;0;123,7666667;1;;3
HomeImp;Other;0;15000;23473;74000;;0;0;244,7666667;1;;3
HomeImp;Other;0;28800;204455;245685;8;0;0;123,3967471;1;42,34547139;2
DebtCon;Mgr;0;20800;96994;140564;13;0;0;169,6871574;1;33,5250643;1
DebtCon;Other;0;21800;82817;114732;;0;0;190,0874448;1;40,74821176;1
;ProfExe;0;16300;56075;88870;11;0;0;;1;24,68929368;1
HomeImp;ProfExe;0;25900;145700;211151;6;0;0;182,1713721;1;38,48048457;1
DebtCon;Mgr;0;16900;43643;80639;3;0;0;128,5818237;1;28,89595485;1
DebtCon;ProfExe;0;6300;58052;70091;9;0;4;153,7804385;1;21,71959598;1
HomeImp;Office;0;20900;;74233;6;0;0;123,1148817;1;20,78174123;1
HomeImp;Office;0;14600;16535;46993;24;0;0;260,8915332;0;28,1898371;1
DebtCon;Office;0;20900;59228;92224;1;0;0;157,0711836;1;37,67720937;1
DebtCon;Other;0;24900;17139;33269;16;3;0;124,1968265;1;26,27583242;1
DebtCon;Office;0;23400;48549;68957;6;0;0;172,8107266;1;34,4567622;1
DebtCon;Mgr;0;23300;81144;106102;7;0;0;288,3727394;1;33,27141336;1
HomeImp;Other;0;9900;52800;66000;29;1;3;188,9333333;1;;3
;Self;1;29000;149900;201000;5;4;4;131,9333333;1;;3
DebtCon;ProfExe;0;20500;169689;198931;9;0;0;258,6200419;1;26,36612627;1
HomeImp;Mgr;0;19500;100446;121516;0;0;0;306,1111041;1;43,02182338;2
DebtCon;Office;0;27700;76055;126560;0;0;0;310,6263344;1;38,98355812;1
DebtCon;Other;1;12000;42000;58000;5;0;1;113,6333333;1;;3
DebtCon;Office;0;6900;75880;113612;1;0;0;230,8055881;1;17,96588344;1
DebtCon;Mgr;1;7500;57800;109600;4;0;1;124,1333333;1;;3
DebtCon;ProfExe;0;22300;60513;111713;15;0;3;291,61872;1;27,70517064;1
DebtCon;Other;0;23500;90246;119320;22;0;0;239,2596449;1;41,33669648;1
DebtCon;Self;1;24200;121000;162900;13;1;1;151,9333333;1;;3
DebtCon;Other;0;18400;62300;95869;2;0;0;172,7591234;1;35,18944727;1
DebtCon;ProfExe;1;42400;220757;297444;30;0;0;237,5898022;1;44,47109903;2
HomeImp;Other;0;20600;74828;106493;5;1;0;204,0744093;1;30,22295994;1
DebtCon;Other;0;27600;74964;118507;5;0;0;91,7112462;1;39,14675577;1
DebtCon;Mgr;0;18000;90275;135792;13;0;0;178,661764;1;33,33696079;1
HomeImp;Mgr;0;20800;97360;123854;0;0;0;310,2318196;1;43,21741696;2
DebtCon;ProfExe;0;29800;225481;290762;13;0;1;239,3216306;1;24,77798542;1
DebtCon;Other;1;15000;54294;85460;18;0;3;118,6666667;1;;3
DebtCon;Other;0;12200;57785;72971;2;0;0;166,8994602;1;34,70964393;1
DebtCon;Other;0;18800;110098;120662;0;0;0;122,1698211;1;39,32231541;1
DebtCon;Mgr;1;15700;60316;80000;0,2;1;0;85,2;1;;3
DebtCon;ProfExe;0;20000;132436;180000;22;0;0;221,1666667;1;;3
HomeImp;Office;0;7500;;26850;20;0;0;185,6333333;1;;3
DebtCon;ProfExe;0;13900;33403;69878;8;0;0;259,8132832;1;23,73521616;1
DebtCon;Other;0;17600;79122;96116;1;0;0;152,4437144;1;35,5896626;1
HomeImp;ProfExe;0;25100;143881;243809;27;0;0;353,9908365;1;39,87670703;1
DebtCon;Other;0;11400;50166;61395;1;0;0;188,8866823;1;26,95045128;1
DebtCon;ProfExe;0;20000;27782;58313;16;0;0;185,1706372;1;38,68480699;1
DebtCon;Mgr;0;15400;47749;74451;3;0;0;133,8993123;1;27,92203478;1
DebtCon;ProfExe;0;14400;63671;70982;0;0;0;169,346647;1;42,79163252;2
DebtCon;Office;0;18900;;49442;2;0;0;76,571848;1;38,8759867;1
HomeImp;ProfExe;0;6800;136951;160306;11;0;0;219,7356734;1;20,8850935;1
HomeImp;Mgr;1;15000;399550;;0,9;0;0;138,1666667;1;;3
DebtCon;ProfExe;0;15800;89765;111792;1;0;2;143,3555312;1;33,05883512;1
DebtCon;Office;1;22000;92000;;4;;12;218;1;;3
HomeImp;Office;0;9500;28750;42408;0;0;0;115,5749709;1;39,05039479;1
DebtCon;Other;0;16700;105556;136568;0;0;0;273,7250728;0;40,04168465;1
DebtCon;Other;0;25100;21490;71571;;1;1;101,9251329;1;30,44411926;1
DebtCon;Office;0;23200;62811;99320;3;0;0;166,8610989;1;36,07127157;1
HomeImp;ProfExe;0;22000;61042;96622;17;0;0;638,2753611;1;21,45734981;1
DebtCon;ProfExe;0;11100;79226;88112;10;0;1;179,6482736;1;40,67090473;1
DebtCon;Sales;1;10000;84000;132965;30;0;0;325,6333333;1;;3
DebtCon;Other;0;24500;33537;57048;14;0;0;99,37613252;1;28,49500481;1
DebtCon;ProfExe;0;18000;23252;50750;16;0;0;180,6;1;;3
HomeImp;Self;0;52200;;81115;10;0;0;173,2142842;1;24,98188282;1
HomeImp;ProfExe;0;25300;139427;245988;28;0;0;366,1101514;1;36,27844415;1
HomeImp;Other;0;6100;79636;87276;20;0;0;350,4361375;0;28,84827658;1
HomeImp;Other;0;13600;58539;67899;29;1;2;194,2738338;1;37,13442194;1
DebtCon;Other;1;20000;14361;50000;;0;1;216,0666667;1;;3
HomeImp;Other;1;17900;;31953;10;0;1;74,42930759;1;29,97560335;1
HomeImp;Other;0;6300;78724;80355;24;0;0;335,0741426;1;31,1772613;1
DebtCon;ProfExe;0;53000;180371;256589;4;0;0;240,157802;1;36,47761781;1
DebtCon;ProfExe;0;35500;142713;196335;21;0;0;191,8661175;1;35,64744257;1
;Other;0;10400;63626;79477;12;0;0;260,7972622;0;27,94286603;1
DebtCon;;0;15500;116543;133986;17;0;0;164,6813583;1;37,57081963;1
DebtCon;Mgr;0;28800;132019;168828;0;0;0;231,286134;1;35,49030567;1
DebtCon;Office;0;14800;88898;107208;30;;0;329,7602146;1;36,74501301;1
DebtCon;Other;0;27000;13718;35684;16;2;0;122,2944468;1;24,35575958;1
DebtCon;Sales;1;22300;71800;100000;0,1;0;0;220,1333333;1;;3
DebtCon;ProfExe;0;22200;138121;180144;22;0;0;240,703069;1;40,62189416;1
DebtCon;Mgr;0;17500;99853;163401;0;0;0;208,4622762;1;37,82861717;1
DebtCon;Office;0;16600;71564;84627;5;0;0;114,6401329;1;22,3231426;1
;Other;0;20500;76620;185666;8;0;0;360,6400541;1;33,75431861;1
DebtCon;ProfExe;0;20000;55746;105230;16;0;3;282,0666667;1;;3
DebtCon;Office;1;15000;61265;;22;0;0;186,6666667;1;;3
DebtCon;Other;0;7000;29000;49000;11;0;0;234,4;1;;3
DebtCon;Mgr;1;11000;60513;110485;3;1;1;126,7719289;1;40,03139332;1
DebtCon;Mgr;0;28300;126942;166797;0;0;0;244,7222846;1;33,394854;1
DebtCon;Mgr;1;50000;26976;;8,3;1;0;111,6;1;;3
DebtCon;ProfExe;1;13300;67483;85454;16;0;2;335,9893152;1;30,37586285;1
HomeImp;ProfExe;0;17200;85977;109238;3;0;0;115,5575126;1;38,94891874;1
DebtCon;ProfExe;0;13700;96597;120380;13;0;0;181,4048504;1;34,31543721;1
HomeImp;Other;0;8400;102894;117799;9;;;420,0981644;1;39,63319009;1
HomeImp;ProfExe;0;7000;58114;93391;6;0;0;200,0777551;1;31,73651179;1
DebtCon;Office;0;16800;94851;119053;2;0;1;270,9986111;1;27,00923929;1
HomeImp;Other;0;25400;149364;210724;10;0;0;266,5067241;1;41,61798303;1
HomeImp;Self;0;28200;148772;186023;3;0;0;203,5758597;1;43,30465807;2
HomeImp;ProfExe;0;20200;61303;97780;17;0;1;632,1031857;1;20,73703901;1
DebtCon;Other;0;18700;87958;114696;20;0;0;301,9122949;0;24,41521969;1
DebtCon;Mgr;0;23500;55731;89079;4;0;0;273,6743799;1;33,50940904;1
DebtCon;Other;0;16200;87248;116407;20;0;0;270,0076812;1;24,54326882;1
DebtCon;Mgr;0;9200;52531;66491;11;0;0;122,2285343;1;32,65762889;1
DebtCon;Mgr;0;32300;133193;174905;13;0;0;177,0516476;1;39,4756896;1
DebtCon;ProfExe;0;19200;96401;115545;7;0;0;128,7145138;1;22,18728999;1
DebtCon;Office;0;7700;35100;45000;10;0;0;206,9666667;1;;3
DebtCon;ProfExe;0;21700;47024;71628;10;0;0;177,6020656;1;37,12536175;1
DebtCon;Office;0;9800;79405;111563;0;0;0;240,9429936;1;19,33281003;1
DebtCon;Office;0;15500;97596;119326;0;;3;254,7077326;1;40,98730093;1
DebtCon;ProfExe;0;27600;72468;106906;12;0;0;288,8495515;1;38,98401301;1
DebtCon;Other;0;21400;70112;94849;4;0;0;109,780321;1;35,63050485;1
HomeImp;Mgr;0;22100;92724;126348;11;0;0;122,2657812;1;30,84350527;1
DebtCon;Sales;0;12000;87000;101200;13;;2;151,1333333;1;;3
DebtCon;Office;0;51500;42041;67770;6;0;;205,6565765;1;31,0290026;1
HomeImp;Other;0;14100;36309;53321;8;0;0;110,2063505;1;19,18791401;1
HomeImp;Mgr;0;8000;38758;46466,26;21;1;1;229,3;1;;3
DebtCon;Mgr;0;14100;81894;98285;6;0;0;151,4710746;1;42,28213788;1
DebtCon;Office;1;8800;33395;51057;2;0;0;80,82247969;1;16,88303101;1
DebtCon;ProfExe;0;24900;89530;146815;19;1;0;164,7703104;1;39,34585859;1
DebtCon;Other;0;25600;196689;247025;8;0;0;105,425354;1;42,6702753;2
DebtCon;Other;0;12200;45095;64736;9;0;0;249,6737711;0;31,63530262;1
HomeImp;Other;0;21200;70096;108632;4;0;0;200,0149175;1;29,64128644;1
;Mgr;1;20000;70862;201500;9,3;0;1;290,1667057;1;;3
DebtCon;Office;0;33000;54821;104724;1;0;0;164,3009187;1;34,39190747;1
DebtCon;Other;0;22500;52000;87250;7;0;0;232,3333333;1;;3
DebtCon;ProfExe;0;27700;73148;101462;10;0;0;264,6053894;0;40,47579335;1
HomeImp;ProfExe;1;10000;122800;151500;2;0;0;205,9666667;1;;3
DebtCon;Other;0;20000;9647;31920;0;1;0;24,68623145;1;28,94036033;1
HomeImp;ProfExe;0;12000;84191;100654;0;0;0;79,67788538;1;33,77330326;1
DebtCon;;0;10200;46140;56206;8;1;0;115,7806282;1;22,31370515;1
DebtCon;Other;1;25000;191600;231000;;;3;106,8;1;;3
HomeImp;Other;0;7000;98779;124827;9;;;421,541928;1;40,82887293;1
DebtCon;Self;1;11000;54100;70438;2;3;1;115,6;1;;3
DebtCon;;0;14200;102789;123691;3;0;0;127,0600081;1;31,33876448;1
DebtCon;Other;0;18300;109437;114900;1;0;0;138,1718508;1;38,33231689;1
DebtCon;Other;0;12600;85335;97094;2;0;0;116,086609;1;40,84524619;1
HomeImp;Self;0;53300;;84871;8;0;0;169,3437239;1;24,0312395;1
DebtCon;Other;1;7000;18000;25000;6,5;1;0;205,9666667;1;;3
DebtCon;ProfExe;0;20000;46775;70236;9;0;0;179,0823743;1;40,43069541;1
HomeImp;Other;0;9100;59430;76897;5;0;1;246,0951091;1;37,47092338;1
DebtCon;Sales;0;18700;11886;63762;0;0;0;315,2604995;0;39,67583359;1
DebtCon;Other;0;24700;44306;74197;5;0;0;73,71525064;1;35,44157026;1
DebtCon;Other;0;18900;103130;120119;7;0;0;292,7517427;1;30,68168891;1
HomeImp;Other;0;17200;53849;102326;1;0;3;57,16674512;1;39,99115424;1
DebtCon;ProfExe;0;33700;147522;198737;20;0;0;188,1493561;1;37,30853626;1
DebtCon;Other;0;16000;98338;115759;8;0;0;296,0762618;1;30,06273571;1
DebtCon;Other;0;13900;;27779;12;;;95,94866523;1;34,1663452;1
DebtCon;Other;0;11500;104610;118861;18;0;1;203,7002024;1;37,59695145;1
HomeImp;Mgr;0;9100;43249;52946;20;1;1;228,3963399;1;35,18184074;1
HomeImp;Other;0;13400;9698;65524;9;1;0;345,5431065;1;15,76191917;1
DebtCon;Other;0;15900;38514;50309;6;1;0;101,8261423;1;38,87780838;1
HomeImp;Other;0;8400;82597;83858;25;0;0;350,5681362;1;28,91075714;1
DebtCon;Mgr;0;27300;;116708;11;0;0;175,2009602;0;33,7478263;1
DebtCon;Other;1;10100;;25300;;1;0;122,3;1;;3
DebtCon;Other;0;13000;44875;57713;0;1;0;184,9903244;1;28,60207607;1
DebtCon;ProfExe;0;51700;181000;255026;6;0;0;253,7420986;1;40,01760328;1
HomeImp;ProfExe;0;17500;61524;87188;3;0;0;115,8086608;1;25,40157;1
